,Unnamed: 0,ID,Date,Username,Tweet,ReplyCount,RetweetCount,LikeCount,QuoteCount,URL,sentiment_label,sentiment_score
6211,6252,1622736948388327429,2023-02-06 23:20:12+00:00,iyygunler,"Kardeşim, ses ver 'OLDU BİLE'de, çok ihtiyacımız var inan. Hala yardım bekliyoruz, hala gelen giden soran yok!! SÜMERLER MH HARBIYE CADDESI NO:33 UMUT APT- KAT:4 MERVE GEN @ahbaphatay @UmkeHatay @Haberturk @haluklevent #Hatay #deprem",0,11,4,0,https://twitter.com/iyygunler/status/1622736948388327429,positive,0.6764
6212,6253,1622736948073836545,2023-02-06 23:20:12+00:00,biebsundnura,"RT‼️‼️‼️
LÜTFEN YAYIN ÇOK ACİL #deprem #Turkey #Hatay #Kahramanmaras  #seferberlik #PrayForTurkey #YARDIM #enkazaltındayım #Enkaz https://t.co/qvYSv7nlF0",3,44,14,2,https://twitter.com/biebsundnura/status/1622736948073836545,positive,0.8251
6214,6255,1622736940318466048,2023-02-06 23:20:10+00:00,Berkant_c,"En az 300-400 bin kişilik kurtarma ekipleri kurulmalı.
Bölge,saha çok geniş çoğu yere ulaşılamaması normal
acilen ohal ilan edilip asker ve vatandaş el birliği ile çözüm üretmeli.Çok geç olmadan  deprem değil soğuk öldürecek.#deprem #Hatay #antakya #MARAS 
@haluklevent
 
@ahbap",1,1,2,0,https://twitter.com/Berkant_c/status/1622736940318466048,positive,0.8561
6218,6259,1622736935755083776,2023-02-06 23:20:09+00:00,YigitYuzdemir,"📌Diyarbakır'da bir kişi daha kurtarıldı.
#deprem #Diyarbakir #seferberlik #YARDIM",0,0,1,0,https://twitter.com/YigitYuzdemir/status/1622736935755083776,positive,0.9581
6221,6262,1622736927911776259,2023-02-06 23:20:07+00:00,Photo_Sapiens,#deprem öldürmez Kapitalizm ve onun yardakçısı siyaset öldürür!!,0,0,0,0,https://twitter.com/Photo_Sapiens/status/1622736927911776259,positive,0.9179
6224,6265,1622736923658706945,2023-02-06 23:20:06+00:00,SrebTa,"#Hatay #deprem 
atatürk mah: muammer aksoy cad:kat1, 31800 Samandağ/Hatay, Türkiye
Lenko toys karşısı

LÜTFEN RTLEYELİM",0,13,6,0,https://twitter.com/SrebTa/status/1622736923658706945,positive,0.99
6227,6268,1622736920718589952,2023-02-06 23:20:05+00:00,PUBGHABERTV1,"#deprem Şanlıurfa Birecik ilçesi için yardım eli istiyoruz 
#deprem #sanlıurfadeprem",0,0,0,0,https://twitter.com/PUBGHABERTV1/status/1622736920718589952,positive,0.8572
6228,6269,1622736917723856896,2023-02-06 23:20:04+00:00,pelinoz91433122,"İskenderun ve Gaziantep’te sıcak ortam, barınma ve yemek ihtiyacı için Bilfen okulları kapılarını vatandaşlarımıza açıktır!!!! 

Barınak arıyanlar için! 

#deprem #iskenderun #Gaziantep #barınak #iskenderundeprem #gaziantepdeprem #antepdeprem",0,20,29,1,https://twitter.com/pelinoz91433122/status/1622736917723856896,positive,0.9701
6229,6270,1622736917258244097,2023-02-06 23:20:04+00:00,nazlskll,"Ulaşamadığınız veya yardıma muhtaç tanıdığınızın adresini yaymak için form oluşturulmuş. Formları direkt AFAD’a ulaştırıyorlar. Bilginize
 #SONDAKIKA  #deprem 
https://t.co/S6OYUcNKrF",0,3,1,0,https://twitter.com/nazlskll/status/1622736917258244097,positive,0.9057
6230,6271,1622736916213891073,2023-02-06 23:20:04+00:00,mbcakiroglu,"İYİ Part İstanbul İl Başkanlığı olarak 4. tırımızı #deprem bölgelerine doğru yola çıkardık… Yardım etmek isteyen vatandaşlarımız İl Başkanlığımızın “Lojistik Merkezi” ile iletişime geçebilirler.. 
@CoskunYildirm34 
@iyiparti_34 
@meral_aksener 
@Hakkiozyurt https://t.co/y7sIa5JmtZ",0,1,6,0,https://twitter.com/mbcakiroglu/status/1622736916213891073,positive,0.5893
6233,6274,1622736908601241600,2023-02-06 23:20:02+00:00,Aylinaylin0512,Eğer ki Ankara'da olan depremzede bi aile varsa misafir ederim seve seve elimden keşke daha daha daha fazlası gelse bana ulaşabilirsiniz burdan....🥺🥺🥺 @haluklevent #deprem @OguzhanUgur,0,1,2,0,https://twitter.com/Aylinaylin0512/status/1622736908601241600,positive,0.6397
6234,6275,1622736908425039873,2023-02-06 23:20:02+00:00,asiribaliksal,Onları da unutmayın olur mu?🙏🏼❤️ #deprem https://t.co/UHVQJ4SZB1,1,39,32,0,https://twitter.com/asiribaliksal/status/1622736908425039873,positive,0.9979
6237,6278,1622736906650779650,2023-02-06 23:20:02+00:00,mmmstrawberryy,"ACİL🚨
ARKADAŞLAR LÜTFEN YAYALIM!!!
#hatayyardimbekliyor #DEPREMOLDU
#deprem @haluklevent @OguzhanUgur @DepremDairesi #kahramanmarasdepremi https://t.co/wicJYDmaSW",0,0,0,0,https://twitter.com/mmmstrawberryy/status/1622736906650779650,positive,0.9365
6238,6279,1622736904964739072,2023-02-06 23:20:01+00:00,KErgiin,Bizi hâlâ ayakta uyutuyorlar #deprem #Hatay #hatayyardimbekliyor #sondakikadeprem #iskenderun #nurdagi #Elbistan #hataydepremi #hatayafad #YARDIM #depremhatay #deprem #HelpTurkey #hatayyardimbekliyor https://t.co/mHyO9OCORS,0,1,2,0,https://twitter.com/KErgiin/status/1622736904964739072,positive,0.732
6239,6280,1622736900560719872,2023-02-06 23:20:00+00:00,Ilgazceylinkay,Önemli!!!!! #deprem #AFAD https://t.co/FahSrGfrhB,0,1,0,0,https://twitter.com/Ilgazceylinkay/status/1622736900560719872,positive,0.9958
6245,6286,1622736892411236352,2023-02-06 23:19:58+00:00,eha_medya,"#SONDAKİKA
Adıyaman’da enkaz altında kalan bir çocuk, 21 saatin ardından kurtarıldı
#deprem #seferberlik
https://t.co/WCLnipiRhn",2,17,73,0,https://twitter.com/eha_medya/status/1622736892411236352,positive,0.9448
6246,6287,1622736890477543432,2023-02-06 23:19:58+00:00,bittikbekardes,Yayalım lütfen #Kahramanmaras #deprem #ENKAZALTİNDAYİM https://t.co/zWYw2Q4Nyl,0,0,0,0,https://twitter.com/bittikbekardes/status/1622736890477543432,positive,0.6707
6248,6289,1622736888695033859,2023-02-06 23:19:57+00:00,Deli_Kiz0,Allah'a şükürler olsun ki #deprem  yayın yasağı gelmedi...,0,1,7,0,https://twitter.com/Deli_Kiz0/status/1622736888695033859,positive,0.8337
6253,6294,1622736878704201729,2023-02-06 23:19:55+00:00,nehaberajansi,"Ne Haber muhabirleri sahadan canı aktarıyor 🎤 

Deprem sonrası Siirtliler güvenli olduğunu düşündüğü alanlarda geceyi geçiriyor. Ekiplerimiz ise gelişmeleri an be an aktarmaya devam ediyor. 

#siirt #nehaber #deprem #canlı https://t.co/ntFqrW8SsJ",0,3,15,1,https://twitter.com/nehaberajansi/status/1622736878704201729,positive,0.971
6255,6296,1622736874191179777,2023-02-06 23:19:54+00:00,baash666,Muharrem ince jahreinin yayınında #deprem,0,0,1,0,https://twitter.com/baash666/status/1622736874191179777,positive,0.5186
6256,6297,1622736872249122819,2023-02-06 23:19:53+00:00,haberinvaar,"Diyarbakır'da yıkılan binanın enkazından 3 kişi yaralı olarak çıkarıldı 🙏🏼

#deprem",0,0,0,0,https://twitter.com/haberinvaar/status/1622736872249122819,positive,0.8722
6258,6299,1622736867601833984,2023-02-06 23:19:52+00:00,Kubra_akkara02,"ACİL YAYALIM !!!
#deprem #Hatay #hatayyardimbekliyor #sondakikadeprem #hataydepremi #hatayafad https://t.co/LxtdhRdXXk",0,8,3,0,https://twitter.com/Kubra_akkara02/status/1622736867601833984,positive,0.9941
6259,6300,1622736867568324609,2023-02-06 23:19:52+00:00,EmreAydmirr,#deprem  dikkat lütfen https://t.co/C6FHKLZ1J4,0,0,0,0,https://twitter.com/EmreAydmirr/status/1622736867568324609,positive,0.8338
6260,6301,1622736866876305410,2023-02-06 23:19:52+00:00,bahisci_cengiz,"BRAVO TÜRKİYE HATAY ŞEHİRİ HARİTADAN SİLİNDİ TEŞEKKÜRLER.
#Hatay #deprem #ohal #hatayyardimbekliyor #seferberlik #Elbistan #sondakikadeprem #iskenderun #nurdagi #PrayForTurkey #hataydepremi #hatayafad #YARDIM #HelpTurkey #depremhatay #hatayharitadansilindi
#afad #cimer #deprem",0,2,1,0,https://twitter.com/bahisci_cengiz/status/1622736866876305410,positive,0.8783
6262,6303,1622736866146455553,2023-02-06 23:19:52+00:00,ablanizdertli,"LÜTFEN YARDIM EDİN
Ekinci Mah. Şehit Bilgin Sok. Atilla Eren Apt. No:1 İç Kapı:63 ANTAKYA/HATAY

#deprem #ACİL #Hatay #AFADhatay #hatayantakya #antakyaafad",0,6,3,0,https://twitter.com/ablanizdertli/status/1622736866146455553,positive,0.6831
6263,6304,1622736865609613314,2023-02-06 23:19:52+00:00,ykutaktan,Dışarıda kalmak zorunda kalanlar için kapılarını açmış yerlerin haritası #deprem Ahbap - Deprem Güvenli Bölgeler Haritası  https://t.co/K7KA8oGwH0,0,0,0,0,https://twitter.com/ykutaktan/status/1622736865609613314,positive,0.9883
6266,6307,1622736863495684096,2023-02-06 23:19:51+00:00,Anka8518,"#Hatay #ohal #hatayyardimbekliyor              
@veyselkarane
Üveys Veysel Karane Zikri'ni Yaşamanız Gerekir!
Yaşa ve Gör!
https://t.co/WL9LWbfopA
#adana #malatya #diyarbakır #adıyaman #kahramanmaraş #gaziantep #hzmuhammed #kitaptavsiyesi #hatay #muharremkarabay #deprem https://t.co/gMYKeKeSbR",0,2,2,0,https://twitter.com/Anka8518/status/1622736863495684096,positive,0.9917
6277,6318,1622736849629216770,2023-02-06 23:19:48+00:00,YusufPe77092313,İnsan uyumaya utanıyor 😭😭#deprem #Hatay #Elbistan #hatayyardimbekliyor #iskenderun #ohal #hataydepremi #MARAS,0,2,1,0,https://twitter.com/YusufPe77092313/status/1622736849629216770,positive,0.763
6279,6320,1622736849021157377,2023-02-06 23:19:48+00:00,1104_exe,"@OguzhanUgur sokaklarda insandan çok iş makinası ve yardım kuruluşlarına ihtiyaç varmış lütfen duyuralım !!!!!
#AFAD 
#deprem 
#AFADhatay 
#AFADBASKANLIĞI",0,2,1,0,https://twitter.com/1104_exe/status/1622736849021157377,positive,0.9471
6280,6321,1622736848186494979,2023-02-06 23:19:48+00:00,CinalCemre,Nerede “şanlı” -yeni- TSK????!!??????? Dunyanın en güçlü ordularından birine sahibiz. Neden tüm imkanlar feda edilmiyor?!?!? @TurkSilahliKuv @TSKGnkur  #deprem  #depremyardim #hatay #Hatay,0,0,0,0,https://twitter.com/CinalCemre/status/1622736848186494979,positive,0.7736
6282,6323,1622736843518214144,2023-02-06 23:19:47+00:00,_sslayyy,"LÜTFEN YARDIM EDİN LÜTFEN !
#seferberlik 
#hatayyardimbekliyor 
#hatayodabaşı 
#HatayınSesiniDuyun 
#hatayıoeluemeterketme 
#deprem 
#hataydepremi 
#hatayafad 
#Hatay https://t.co/dHvIKhJfz3",0,3,1,0,https://twitter.com/_sslayyy/status/1622736843518214144,positive,0.9169
6283,6324,1622736842243166209,2023-02-06 23:19:46+00:00,hhilaltgrl,arkdaslar burada bulunan oteller ucretsizdir lutfen elimizden geldigince yayalim #deprem #hatayyardimbekliyor #sondakikadeprem #YARDIM #SONDAKIKA #hatayyardimbekliyor #Hatay #seferberlik #hataydepremi https://t.co/duR8vRRZjv,0,3,1,0,https://twitter.com/hhilaltgrl/status/1622736842243166209,positive,0.8555
6285,6326,1622736837516185600,2023-02-06 23:19:45+00:00,simurga__,Öldüler artık öldüler. #ElbistanDepremSesimiziDuyun #Elbistan #deprem #AFAD @ahbap @AFADBaskanlik @haluklevent,0,2,0,0,https://twitter.com/simurga__/status/1622736837516185600,positive,0.7854
6286,6327,1622736834919907329,2023-02-06 23:19:45+00:00,ell4llo,"Lütfen olası bir yeni depreme karşı (hangi ilde olursanız olun) çantalarınızı hazırlayın. Var yok demeden gerekli olabilecek her şeyi koyun. Telefonlarınız şarjda olsun, çantanız bulunduğunuz yerde hemen ulaşabileceğiniz bir biçimde olsun. #deprem #DEPREMOLDU #YARDIM 
#AFAD https://t.co/aBuoKxDHDT",0,0,0,0,https://twitter.com/ell4llo/status/1622736834919907329,positive,0.9916
6287,6328,1622736833820884993,2023-02-06 23:19:44+00:00,CS1907,"Son 24 saattir sosyal medyada ,tv lerde her kim siyasi söylemde bulunuyorsa Allah onların belasını versin.Bu yazdığım suç ise de buyurun bekliyorum alın beni . Yazıklar olsun size... #deprem #Hatay #ohal #seferberlik #hatayyardimbekliyor #sondakikadeprem #Elbistan #PrayForTurkey",0,0,0,0,https://twitter.com/CS1907/status/1622736833820884993,positive,0.8379
6292,6333,1622736823578505216,2023-02-06 23:19:42+00:00,theovskii,"Demek ki neymiş mesele neye inandığın veya inanmadığın değilmiş
Mesele insan olabilmekmiş... Teşekkürler Hollanda #deprem #ohal #YARDIM #Turkey #earthquake #PrayForTurkey",0,1,3,0,https://twitter.com/theovskii/status/1622736823578505216,positive,0.9969
6296,6337,1622736817362542592,2023-02-06 23:19:40+00:00,ardadeuxiem,"#DEPREM
YALAKKOY-ELBISTAN (KAHRAMANMARAS)
07.02.2023, 02:05:53 TSİ
Büyüklük: 3.4
Derinlik: 20.5 km
© #Kandilli
Repère placé
https://t.co/mdKGPclGoh",1,0,0,0,https://twitter.com/ardadeuxiem/status/1622736817362542592,positive,0.9528
6298,6339,1622736814304886784,2023-02-06 23:19:40+00:00,mmeeriic,@eeccem3 ADIYAMANA ACİL DESTEK ACİLLLL!!!!! #sondakikadeprem #deprem #AFAD #afadadiyaman #YARDIM https://t.co/7L9cOuRoVX,0,1,0,0,https://twitter.com/mmeeriic/status/1622736814304886784,positive,0.987
6304,6345,1622736798723067905,2023-02-06 23:19:36+00:00,merveofficial44,"Gözümün önünde yıkılan binalar, duyduğum çığlıklar, kendi yaşadıklarımız.... 
Bu korkuyu kelimelerle anlatamıyorsun!
#deprem 
#Malatya",1,0,0,0,https://twitter.com/merveofficial44/status/1622736798723067905,positive,0.7714
6305,6346,1622736798643372034,2023-02-06 23:19:36+00:00,smhaawls,NOLUR YAYALIM LÜTFEN!!!!!! #hatayyardimbekliyor #Hatay #deprem https://t.co/372Xl7JPBA,0,11,7,0,https://twitter.com/smhaawls/status/1622736798643372034,positive,0.9958
6306,6347,1622736798412685312,2023-02-06 23:19:36+00:00,PembeMKA,"Askeri, derhal kışlasından çıkarın!
#deprem #MemleketPartisi #akp #CumhurbaskanıErdoğan",0,1,6,0,https://twitter.com/PembeMKA/status/1622736798412685312,positive,0.6777
6313,6354,1622736794411233281,2023-02-06 23:19:35+00:00,AHMETKAZANCI53,"Depremde ölenlere Rabb'im rahmeti ile muamele eylesin. Geriye kalanlara  Sabr-ı Cemiller ihsan eylesin
Rabb'im vatanımıza milletimize böyle afatlar göstermesin inşallah 
#deprem",0,0,1,0,https://twitter.com/AHMETKAZANCI53/status/1622736794411233281,positive,0.9319
6319,6360,1622736783539675137,2023-02-06 23:19:32+00:00,Selin202281,Bir çocuk daha bir güzel haber daha #deprem https://t.co/cUzshEFkvB,0,0,6,0,https://twitter.com/Selin202281/status/1622736783539675137,positive,0.6366
6320,6361,1622736782436577287,2023-02-06 23:19:32+00:00,mmmstrawberryy,"ACİL🚨
ARKADAŞLAR LÜTFEN YAYALIM!!!
#hatayyardimbekliyor #DEPREMOLDU
#deprem @haluklevent @OguzhanUgur @DepremDairesi  #gaziantepdeprem https://t.co/qK0FKe4XYy",0,0,0,0,https://twitter.com/mmmstrawberryy/status/1622736782436577287,positive,0.945
6321,6362,1622736782360969218,2023-02-06 23:19:32+00:00,alpobi,#Hatay ve #Malatya dan az da olsa yüzümüzü güldürecek iki haber. 2 evladımız enkazdan 21 saat sonra çıkarıldılar.. #deprem #YARDIM https://t.co/Le8nEfz6XU,0,0,0,0,https://twitter.com/alpobi/status/1622736782360969218,positive,0.9595
6325,6366,1622736771082592256,2023-02-06 23:19:29+00:00,sezenkeser17,"#antakya 
#deprem 
#Hatay 
#hatayyardimbekliyor 
Böyle tarifsiz acı yok...Bizler evde çay içmeye utanırken sorumlular yok yardım yok yok yok sadece acı feryatlar var kahrolduk  iyiki denecek bir @haluklevent var",0,1,2,0,https://twitter.com/sezenkeser17/status/1622736771082592256,positive,0.9402
6327,6368,1622736766611386369,2023-02-06 23:19:28+00:00,turkmentr_,"Biz millet olarak her zorluğu yeneriz.
Bu aşikâr.
Ama birşeyler eksik,birşeyler yanlış,bişeyler hatalı.
Bu yapılan yanlışların,hataların bedelini bu millet yine canıyla ödüyor.
Bu vatana ve millete kim ihanet ediyorsa,bu dünya da bedelini ödetmeden almasın canımızı.
#deprem",0,0,0,0,https://twitter.com/turkmentr_/status/1622736766611386369,positive,0.969
6328,6369,1622736766028468225,2023-02-06 23:19:28+00:00,sedeef34,"Rabbim milletimizin yar ve yardımcısı olsun , Allahım sen bizi bağışla yardım et 🤲🏻 #deprem #DEPREMOLDU #Kahramanmaras #AFAD #HalukLevent #acil #ENKAZALTINDA",0,0,0,0,https://twitter.com/sedeef34/status/1622736766028468225,positive,0.693
6331,6372,1622736764036083712,2023-02-06 23:19:28+00:00,ozcan_asann,"KAHRAMANMARAŞ/ONİKİŞUBAT/HAYDAR BEY MAH./32128.SOKAK/KAPI NO:6 DAİRE NO: 07
ADRESİ BU
 AÇEYLA ERDOĞAN
 #MARAS 
#AFAD 
#deprem",0,0,0,0,https://twitter.com/ozcan_asann/status/1622736764036083712,positive,0.689
6333,6374,1622736761523691522,2023-02-06 23:19:27+00:00,cagrisrg_36,"ARKADAŞLAR LÜTFEN YAYIN HERKESE

DEPREM/SONDAKİKA/TÜRKİYE/ENKAZ #deprem #ohal #Hatay #seferberlik https://t.co/3btbFTm3aM",0,0,0,0,https://twitter.com/cagrisrg_36/status/1622736761523691522,positive,0.9406
6334,6375,1622736757354639362,2023-02-06 23:19:26+00:00,ZamaniBilgi,"⚠️⚠️⚠️
.
TCG İskenderun gemisi, yaralıları Mersin'e ulaştırmak için Hatay İskenderun Limanı'na geldi…
.
#iskenderun #hatay #mersin #deprem #acil #SONDAKIKA https://t.co/KFpS17qwu4",0,1,1,0,https://twitter.com/ZamaniBilgi/status/1622736757354639362,positive,0.9338
6335,6376,1622736757174280193,2023-02-06 23:19:26+00:00,ylmzerydnn,"Rabbim bu günleri bir daha yaşatmasın inşallah. Dualarimiz sizlerle 
#hatayyardimbekliyor
#Hatay #ohal #deprem #seferberlik #Elbistan #sondakikadeprem #iskenderun #nurdagi #PrayForTurkey #hataydepremi #hatayafad #hatayafad #HelpTurkey",1,0,1,0,https://twitter.com/ylmzerydnn/status/1622736757174280193,positive,0.9703
6336,6377,1622736757069385728,2023-02-06 23:19:26+00:00,Sibelugur13,"Arkadaşlar lütfen yayalım bir arkadaşa ait geceden beri hiç bir şekilde haber alınamıyor. Lütfen destek olalım yayalım lütfen 🙏🏻🙏🏻
#Hatay #deprem #Hatay #hatayyardimbekliyor #seferberlik #Hatay https://t.co/jq1JUpIwKC",1,1,1,0,https://twitter.com/Sibelugur13/status/1622736757069385728,positive,0.9459
6337,6378,1622736757065240577,2023-02-06 23:19:26+00:00,hamzacnplt,Herkez birbirni kötülüyor ulan gün birlik olma günü biz türküz türk #deprem,0,0,0,0,https://twitter.com/hamzacnplt/status/1622736757065240577,positive,0.6825
6338,6379,1622736756918419456,2023-02-06 23:19:26+00:00,polhaber,"Depremde yaralanan 45 yaralı ve 6 sağlık personeli Adıyaman'dan Atatürk Havalimanı'na geldi

#deprem #ADIYAMAN",0,0,0,0,https://twitter.com/polhaber/status/1622736756918419456,positive,0.7213
6342,6383,1622736754070499334,2023-02-06 23:19:25+00:00,gzggamze,"Acı haberi almadan, bulunmasını istiyoruz lütfen yayalım lütfen çok acil 🙏🙏🙏🙏🙏🙏🙏🙏🙏#deprem #Hatay #hatayyardimbekliyor #seferberlik #sondakikadeprem #ohal #iskenderun  #nurdagi #PrayForTurkey #YARDIM #depremhatay #HelpTurkey #hatayafad #hataydepremi #Elbistan https://t.co/Ony6QGj9Sq",0,3,3,0,https://twitter.com/gzggamze/status/1622736754070499334,positive,0.9371
6344,6385,1622736748651356163,2023-02-06 23:19:24+00:00,omurcankurtulus,"Ücretsiz konaklama sağlayan otellerin listeleri ne kadar çok kişiye ulaşırsa o kadar iyi...
#deprem #Malatya #Hatay #Gaziantep #Kahramanmaraş #Diyarbakır #Şanlıurfa #Bingöl #Adana #İskenderun #Elbistan
https://t.co/EJu4u0q30V",0,0,0,0,https://twitter.com/omurcankurtulus/status/1622736748651356163,positive,0.9895
6345,6386,1622736748215238657,2023-02-06 23:19:24+00:00,Kandilli_info,"#DEPREM
ORTAOREN-EKINOZU (KAHRAMANMARAS) https://t.co/4pBF18pq6q
07.02.2023, 02:11:38 TSİ
Büyüklük: 3.2
Derinlik: 12.4 km
#Kandilli",23,28,322,1,https://twitter.com/Kandilli_info/status/1622736748215238657,positive,0.6932
6347,6388,1622736747313434624,2023-02-06 23:19:24+00:00,Kemalkaragz0,"Hatay ve yardım çığlıkları…
Babam sesi duyorum gidemiyorum. 
""Burada herkes aç, susuz, yatacak yerimiz yok.
Yardım...... 
 #hatay #deprem https://t.co/PCreQe0GS5",0,0,0,0,https://twitter.com/Kemalkaragz0/status/1622736747313434624,positive,0.9426
6348,6389,1622736746105503745,2023-02-06 23:19:23+00:00,Zynp79_,Siyaset yapacağınıza yardım gönderin yardım! #deprem,0,0,2,0,https://twitter.com/Zynp79_/status/1622736746105503745,positive,0.6701
6349,6390,1622736744058691585,2023-02-06 23:19:23+00:00,Rokoizm,"Allah rızası için rtleyin
#deprem 
#Hatay 
#hatayyardimbekliyor 
#seferberlik 
#sondakikadeprem 
#hataydepremi 
#hatayafad https://t.co/9sJEZ1Ra8a",0,6,2,0,https://twitter.com/Rokoizm/status/1622736744058691585,positive,0.9858
6350,6391,1622736742703824897,2023-02-06 23:19:23+00:00,DOGUSUNIGFB,"HATAYDA İNSANLAR SAĞ VE YARDIM BEKLİYOLAR !!

Sümerler mahallesi belediye kooparatif evleri A3 blok Defne/Hatay

#hatayyardimbekliyor #hataydepremi #hataydeprem #deprem #enkazaltındayım #enkaz #AFADhatay #AFAD #UNIGFB",0,16,11,0,https://twitter.com/DOGUSUNIGFB/status/1622736742703824897,positive,0.9242
6351,6392,1622736742611578881,2023-02-06 23:19:23+00:00,borsagundem,İzmir'den deprem bölgesine 2 bin 331 personel gönderildi #deprem #hatay #kahramanmaraş #izmir - https://t.co/a7HcjUt1gr https://t.co/bOuv3Rlogq,0,0,4,0,https://twitter.com/borsagundem/status/1622736742611578881,positive,0.9288
